Stimulus,Variant,Score,Label
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,1,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
both,SVMpolynomial,0,0
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,1,1
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,1,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,1,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
dark,SVMpolynomial,0,0
